2.786601092397140178e+01
2.952656907541866715e+01
3.154728922803290558e+01
3.263486239293315805e+01
3.503856233627156058e+01
3.753044160379510430e+01
3.937349926449700632e+01
4.126492993119389041e+01
4.388812169232075888e+01
4.668550396375216138e+01
4.933084225125448796e+01
5.238028576107009116e+01
5.606789983532097921e+01
5.852050921017840324e+01
6.198779197734355506e+01
6.561432208586361980e+01
6.938014611189795744e+01
7.366017861052404214e+01
7.786360051907318791e+01
8.251330955661542532e+01
8.718256911749266180e+01
9.283518764565327785e+01
9.801063287319261974e+01
1.041536920079181954e+02
1.097094764681312853e+02
1.167379493196813485e+02
1.229321161932548137e+02
1.306497690197100781e+02
1.383945078135027700e+02
1.464842953964381991e+02
1.550687083374261022e+02
1.637069984864987191e+02
1.746856844906318997e+02
1.861517109825944942e+02
2.000036504368341639e+02
2.080130586560416930e+02
2.201425954443057265e+02
2.328516243343093208e+02
2.483404188804553030e+02
2.623995159369060275e+02
2.771587890337299882e+02
2.926705509483403489e+02
3.146619018498230389e+02
3.307072579863416308e+02
3.489062234405406571e+02
3.709639450838628818e+02
3.930176177073992676e+02
4.156397506223377718e+02
4.347596218859979444e+02
4.608511055913501764e+02
4.948999655090335636e+02
5.251867316573459448e+02
5.557539401855509595e+02
5.864589209296481158e+02
6.236495273070995609e+02
6.628930578984181921e+02
6.878054603732382475e+02
7.415915029377312067e+02
7.868057066880691082e+02
8.326896937867963970e+02
8.689538813267075739e+02
9.337726887160573597e+02
9.907900076261246340e+02
1.049336272905515898e+03
1.113521070782528113e+03
1.179492142111183966e+03
1.247485890843224297e+03
1.322028678038705038e+03
1.400616351884837968e+03
1.459671044612238120e+03
1.575057870841396834e+03
1.666064655827178512e+03
1.762665770056548581e+03
1.867453526714817826e+03
1.973536696602721577e+03
2.091900005022788719e+03
2.200655974814613728e+03
2.338130455339924083e+03
2.494046010499273507e+03
2.645984178904473538e+03
2.767310680095997668e+03
2.986095359379063211e+03
3.161942376105932908e+03
3.300576906127551410e+03
3.502884350133641874e+03
3.677835783585017452e+03
4.000508791939555522e+03
4.263088733046003654e+03
